ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,Unnamed: 21,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22,MANUFACTURER,Unnamed: 25
66.0,0.0,17.0,1:29.865,0.0,,23.664,0.0,33.867,0.0,32.334,0.0,117.2,27:17.952,16:31,0:23.664,0:33.867,0:32.334,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,18.0,1:30.742,0.0,,23.986,0.0,34.037,0.0,32.719,0.0,116.0,28:48.694,16:32,0:23.986,0:34.037,0:32.719,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,19.0,1:29.933,0.0,,23.537,0.0,33.554,0.0,32.842,0.0,117.1,30:18.627,16:34,0:23.537,0:33.554,0:32.842,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,20.0,1:43.462,0.0,,27.386999999999997,0.0,38.874,0.0,37.201,0.0,101.8,32:02.089,16:35,0:27.387,0:38.874,0:37.201,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,21.0,2:12.093,0.0,,26.413,0.0,1:09.036,0.0,36.644,0.0,79.7,34:14.182,16:37,0:26.413,1:09.036,0:36.644,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,22.0,1:29.636,0.0,,23.486,0.0,33.465,0.0,32.685,0.0,117.5,35:43.818,16:39,0:23.486,0:33.465,0:32.685,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,23.0,1:28.310,2.0,,23.461,2.0,32.888,2.0,31.961,2.0,119.2,37:12.128,16:40,0:23.461,0:32.888,0:31.961,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,24.0,1:29.983,0.0,,23.820999999999998,0.0,33.045,0.0,33.117,0.0,117.0,38:42.111,16:42,0:23.821,0:33.045,0:33.117,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,25.0,1:29.465,0.0,,24.078000000000003,0.0,33.082,0.0,32.305,0.0,117.7,40:11.576,16:43,0:24.078,0:33.082,0:32.305,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,26.0,1:29.394,0.0,,23.706,0.0,33.238,0.0,32.450,0.0,117.8,41:40.970,16:45,0:23.706,0:33.238,0:32.450,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,27.0,1:29.905,0.0,,24.136999999999997,0.0,33.119,0.0,32.649,0.0,117.1,43:10.875,16:46,0:24.137,0:33.119,0:32.649,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,28.0,1:29.915,0.0,,23.798000000000002,0.0,33.146,0.0,32.971,0.0,117.1,44:40.790,16:48,0:23.798,0:33.146,0:32.971,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
66.0,0.0,29.0,1:31.172,0.0,,24.373,0.0,34.094,0.0,32.705,0.0,115.5,46:11.962,16:49,0:24.373,0:34.094,0:32.705,,Daniel Abt,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Audi Sport ABT Formula E Team,,3.0,,,,,,,,,,,,
7.0,0.0,1.0,1:28.468,0.0,,20.778000000000002,0.0,34.513,0.0,33.177,0.0,119.0,1:28.468,16:05,0:20.778,0:34.513,0:33.177,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,2.0,1:30.071,0.0,,23.924,0.0,33.607,0.0,32.540,0.0,116.9,2:58.539,16:06,0:23.924,0:33.607,0:32.540,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,3.0,1:29.185,0.0,,23.564,0.0,33.294,0.0,32.327,0.0,118.1,4:27.724,16:08,0:23.564,0:33.294,0:32.327,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,4.0,1:28.487,0.0,,23.388,2.0,33.200,0.0,31.899,0.0,119.0,5:56.211,16:09,0:23.388,0:33.200,0:31.899,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,5.0,1:28.893,0.0,,23.506,0.0,33.171,0.0,32.216,0.0,118.5,7:25.104,16:11,0:23.506,0:33.171,0:32.216,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,6.0,1:28.664,0.0,,23.44,0.0,33.208,0.0,32.016,0.0,118.8,8:53.768,16:12,0:23.440,0:33.208,0:32.016,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,7.0,1:28.980,0.0,,23.601,0.0,33.212,0.0,32.167,0.0,118.3,10:22.748,16:14,0:23.601,0:33.212,0:32.167,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,8.0,1:29.054,0.0,,24.009,0.0,33.217,0.0,31.828,0.0,118.2,11:51.802,16:15,0:24.009,0:33.217,0:31.828,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,9.0,1:28.478,0.0,,23.619,0.0,32.999,0.0,31.860,0.0,119.0,13:20.280,16:17,0:23.619,0:32.999,0:31.860,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,10.0,1:28.746,0.0,,23.537,0.0,33.400,0.0,31.809,0.0,118.7,14:49.026,16:18,0:23.537,0:33.400,0:31.809,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,11.0,1:28.332,0.0,,23.569000000000003,0.0,32.988,0.0,31.775,0.0,119.2,16:17.358,16:20,0:23.569,0:32.988,0:31.775,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,12.0,1:28.625,0.0,,23.601,0.0,33.142,0.0,31.882,0.0,118.8,17:45.983,16:21,0:23.601,0:33.142,0:31.882,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,13.0,1:28.603,0.0,,23.49,0.0,33.093,0.0,32.020,0.0,118.8,19:14.586,16:22,0:23.490,0:33.093,0:32.020,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,14.0,1:28.787,0.0,,23.482,0.0,33.143,0.0,32.162,0.0,118.6,20:43.373,16:24,0:23.482,0:33.143,0:32.162,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,15.0,2:41.641,0.0,B,23.774,0.0,33.749,0.0,1:44.118,0.0,65.1,23:25.014,16:27,0:23.774,0:33.749,1:44.118,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,16.0,1:39.912,0.0,,33.789,0.0,33.868,0.0,32.255,0.0,105.4,25:04.926,16:28,0:33.789,0:33.868,0:32.255,,JÃ©rÃ´me D'AmbrosioÂ ,0:01:20.389,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,17.0,1:28.484,0.0,,23.476,0.0,33.178,0.0,31.830,0.0,119.0,26:33.410,16:30,0:23.476,0:33.178,0:31.830,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,18.0,1:28.155,2.0,,23.529,0.0,32.980,0.0,31.646,2.0,119.4,28:01.565,16:31,0:23.529,0:32.980,0:31.646,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,19.0,1:29.135,0.0,,23.488000000000003,0.0,32.960,0.0,32.687,0.0,118.1,29:30.700,16:33,0:23.488,0:32.960,0:32.687,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,20.0,1:43.303,0.0,,23.549,0.0,32.945,0.0,46.809,0.0,101.9,31:14.003,16:34,0:23.549,0:32.945,0:46.809,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,21.0,2:52.207,0.0,,49.097,0.0,1:23.801,0.0,39.309,0.0,61.1,34:06.210,16:37,0:49.097,1:23.801,0:39.309,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,22.0,1:29.090,0.0,,23.718000000000004,0.0,33.225,0.0,32.147,0.0,118.2,35:35.300,16:39,0:23.718,0:33.225,0:32.147,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,23.0,1:28.590,0.0,,23.646,0.0,33.022,0.0,31.922,0.0,118.9,37:03.890,16:40,0:23.646,0:33.022,0:31.922,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,24.0,1:28.203,0.0,,23.465999999999998,0.0,33.022,0.0,31.715,0.0,119.4,38:32.093,16:42,0:23.466,0:33.022,0:31.715,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,25.0,1:28.198,0.0,,23.616999999999997,0.0,32.874,2.0,31.707,0.0,119.4,40:00.291,16:43,0:23.617,0:32.874,0:31.707,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,26.0,1:28.229,0.0,,23.51,0.0,33.012,0.0,31.707,0.0,119.3,41:28.520,16:45,0:23.510,0:33.012,0:31.707,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,27.0,1:29.149,0.0,,24.11,0.0,33.393,0.0,31.646,0.0,118.1,42:57.669,16:46,0:24.110,0:33.393,0:31.646,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,28.0,1:28.250,0.0,,23.414,0.0,33.095,0.0,31.741,0.0,119.3,44:25.919,16:48,0:23.414,0:33.095,0:31.741,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
7.0,0.0,29.0,1:29.846,0.0,,23.683000000000003,0.0,33.480,0.0,32.683,0.0,117.2,45:55.765,16:49,0:23.683,0:33.480,0:32.683,,JÃ©rÃ´me D'AmbrosioÂ ,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Dragon Racing Formula E Team,,1.0,,,,,,,,,,,,
77.0,0.0,1.0,1:32.331,0.0,,23.608,0.0,35.280,0.0,33.443,0.0,114.0,1:32.331,16:05,0:23.608,0:35.280,0:33.443,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,2.0,1:30.813,0.0,,23.855999999999998,0.0,34.173,0.0,32.784,0.0,116.0,3:03.144,16:06,0:23.856,0:34.173,0:32.784,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,3.0,1:29.762,0.0,,23.607,0.0,33.733,0.0,32.422,0.0,117.3,4:32.906,16:08,0:23.607,0:33.733,0:32.422,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,4.0,1:29.581,0.0,,23.415,0.0,33.618,0.0,32.548,0.0,117.5,6:02.487,16:09,0:23.415,0:33.618,0:32.548,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,5.0,1:29.216,0.0,,23.37,0.0,33.359,0.0,32.487,0.0,118.0,7:31.703,16:11,0:23.370,0:33.359,0:32.487,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,6.0,1:29.146,0.0,,23.525,0.0,33.443,0.0,32.178,0.0,118.1,9:00.849,16:12,0:23.525,0:33.443,0:32.178,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,7.0,1:29.449,0.0,,23.394000000000002,0.0,33.554,0.0,32.501,0.0,117.7,10:30.298,16:14,0:23.394,0:33.554,0:32.501,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,8.0,1:30.104,0.0,,23.872,0.0,33.207,0.0,33.025,0.0,116.9,12:00.402,16:15,0:23.872,0:33.207,0:33.025,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,9.0,1:28.862,0.0,,23.487,0.0,33.387,0.0,31.988,0.0,118.5,13:29.264,16:17,0:23.487,0:33.387,0:31.988,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,10.0,1:28.984,0.0,,23.500999999999998,0.0,33.275,0.0,32.208,0.0,118.3,14:58.248,16:18,0:23.501,0:33.275,0:32.208,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,11.0,1:28.707,0.0,,23.414,0.0,33.218,0.0,32.075,0.0,118.7,16:26.955,16:20,0:23.414,0:33.218,0:32.075,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,12.0,1:28.619,0.0,,23.476999999999997,0.0,33.244,0.0,31.898,0.0,118.8,17:55.574,16:21,0:23.477,0:33.244,0:31.898,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,13.0,1:28.721,0.0,,23.439,0.0,33.215,0.0,32.067,0.0,118.7,19:24.295,16:23,0:23.439,0:33.215,0:32.067,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,14.0,2:39.726,0.0,B,23.412,0.0,33.229,0.0,1:43.085,0.0,65.9,22:04.021,16:25,0:23.412,0:33.229,1:43.085,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,15.0,1:39.620,0.0,,34.028,0.0,33.663,0.0,31.929,0.0,105.7,23:43.641,16:27,0:34.028,0:33.663,0:31.929,,Salvador Duran,0:01:22.376,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,16.0,1:29.906,0.0,,23.807,0.0,33.719,0.0,32.380,0.0,117.1,25:13.547,16:28,0:23.807,0:33.719,0:32.380,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,17.0,1:28.944,0.0,,23.418000000000003,0.0,33.302,0.0,32.224,0.0,118.4,26:42.491,16:30,0:23.418,0:33.302,0:32.224,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,18.0,1:29.430,0.0,,23.55,0.0,33.521,0.0,32.359,0.0,117.7,28:11.921,16:31,0:23.550,0:33.521,0:32.359,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,19.0,1:29.021,0.0,,23.418000000000003,0.0,33.231,0.0,32.372,0.0,118.3,29:40.942,16:33,0:23.418,0:33.231,0:32.372,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,20.0,1:45.829,0.0,,23.57,0.0,38.205,0.0,44.054,0.0,99.5,31:26.771,16:35,0:23.570,0:38.205,0:44.054,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,21.0,2:42.949,0.0,,41.456,0.0,1:23.412,0.0,38.081,0.0,64.6,34:09.720,16:37,0:41.456,1:23.412,0:38.081,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,22.0,1:28.851,0.0,,23.666,0.0,33.098,0.0,32.087,0.0,118.5,35:38.571,16:39,0:23.666,0:33.098,0:32.087,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,23.0,1:30.270,0.0,,23.543000000000003,0.0,33.286,0.0,33.441,0.0,116.7,37:08.841,16:40,0:23.543,0:33.286,0:33.441,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,24.0,1:28.514,0.0,,23.349,0.0,33.081,0.0,32.084,0.0,119.0,38:37.355,16:42,0:23.349,0:33.081,0:32.084,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,25.0,1:28.362,2.0,,23.426,0.0,33.067,0.0,31.869,2.0,119.2,40:05.717,16:43,0:23.426,0:33.067,0:31.869,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,26.0,1:29.072,0.0,,23.409000000000002,0.0,33.228,0.0,32.435,0.0,118.2,41:34.789,16:45,0:23.409,0:33.228,0:32.435,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,27.0,1:28.634,0.0,,23.343000000000004,2.0,33.052,2.0,32.239,0.0,118.8,43:03.423,16:46,0:23.343,0:33.052,0:32.239,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,28.0,1:28.816,0.0,,23.366999999999997,0.0,33.255,0.0,32.194,0.0,118.6,44:32.239,16:48,0:23.367,0:33.255,0:32.194,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
77.0,0.0,29.0,1:28.955,0.0,,23.500999999999998,0.0,33.329,0.0,32.125,0.0,118.4,46:01.194,16:49,0:23.501,0:33.329,0:32.125,,Salvador Duran,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Amlin Aguri,,2.0,,,,,,,,,,,,
8.0,0.0,1.0,1:38.395,0.0,,27.291999999999998,0.0,36.659,0.0,34.444,0.0,107.0,1:38.395,16:05,0:27.292,0:36.659,0:34.444,,Nicolas Prost,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
8.0,0.0,2.0,1:31.935,0.0,,24.767,0.0,34.266,0.0,32.902,0.0,114.5,3:10.330,16:06,0:24.767,0:34.266,0:32.902,,Nicolas Prost,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
8.0,0.0,3.0,1:31.347,0.0,,24.36,0.0,34.125,0.0,32.862,0.0,115.3,4:41.677,16:08,0:24.360,0:34.125,0:32.862,,Nicolas Prost,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
8.0,0.0,4.0,1:29.811,0.0,,23.877,0.0,33.579,0.0,32.355,0.0,117.2,6:11.488,16:09,0:23.877,0:33.579,0:32.355,,Nicolas Prost,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
8.0,0.0,5.0,1:30.058,0.0,,24.291,0.0,33.610,0.0,32.157,0.0,116.9,7:41.546,16:11,0:24.291,0:33.610,0:32.157,,Nicolas Prost,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
8.0,0.0,6.0,1:29.014,0.0,,23.775,0.0,33.330,0.0,31.909,0.0,118.3,9:10.560,16:12,0:23.775,0:33.330,0:31.909,,Nicolas Prost,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
8.0,0.0,7.0,1:29.353,0.0,,23.783,0.0,33.465,0.0,32.105,0.0,117.8,10:39.913,16:14,0:23.783,0:33.465,0:32.105,,Nicolas Prost,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
8.0,0.0,8.0,1:29.820,0.0,,23.901999999999997,0.0,33.596,0.0,32.322,0.0,117.2,12:09.733,16:15,0:23.902,0:33.596,0:32.322,,Nicolas Prost,,,./sampledata/2014-2015\London11\Race\23_Analysis_Race (11).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
