DRIVER_NAME,location,season_year,GROUP,TEAM,mean_KPH,std_KPH,med_KPH,max_KPH,min_KPH,range_KPH,skew_KPH,mean_S1,std_S1,med_S1,max_S1,min_S1,range_S1,skew_S1,mean_S2,std_S2,med_S2,max_S2,min_S2,range_S2,skew_S2,mean_S3,std_S3,med_S3,max_S3,min_S3,range_S3,skew_S3,Total_Lap_Num,GROUP,PIT_TIME_sum,cnt_CROSSING_FINISH_LINE_IN_PIT
Lucas DI GRASSI,Rome,2017-2018,0.0,Audi Sport ABT Schaeffler,0.7564345278341222,0.0782091974190791,0.7812260536398468,0.8007662835249042,0.47126436781609193,0.32950191570881227,-2.8682014276399954,0.042519117816675694,0.01137502196464671,0.04235129689058355,0.09109918516055933,0.0,0.09109918516055933,0.8342191177610866,0.28415266754286594,0.07022159132301009,0.2847130722435592,0.5697158289179819,0.0,0.5697158289179819,0.031934137054312674,0.025058676084324397,0.004898616095525123,0.023922051509514777,0.05111835880213662,0.023204322943735076,0.02791403585840154,4.954698145768864,34,0.0,0.03185890411989339,1
Lucas DI GRASSI,Santiago,2017-2018,0.0,Audi Sport ABT Schaeffler,0.7066593687283342,0.21177581610943352,0.8229885057471265,0.8398467432950191,0.20613026819923372,0.6337164750957853,-1.5434458271141491,0.048419574626737884,0.04297795222806472,0.030735933673019383,0.20343168850201165,0.030535107299631593,0.17289658120238005,2.8603167729461467,0.32705683733129,0.16062695520569487,0.2515956005345145,0.7121658116303626,0.2465868632782933,0.46557894835206937,2.0046737879683225,0.027169092910105004,0.013923893856006068,0.020199976969321066,0.06509639679544553,0.01959801107544131,0.04549838572000422,1.8485131622082471,21,0.0,0.11808931826558781,4
Lucas DI GRASSI,Zurich,2017-2018,0.0,Audi Sport ABT Schaeffler,0.8742116121426469,0.08437758655903535,0.8957854406130269,0.9065134099616858,0.46896551724137936,0.4375478927203065,-4.169428455679239,0.0359361259402646,0.007375461657191516,0.03447971721475531,0.07962630011330407,0.03401293159012423,0.04561336852317984,5.805373336702688,0.28865004898757807,0.019427950257532706,0.28433928588115465,0.3902796856456692,0.2801809125994038,0.11009877304626542,4.591428597370486,0.013158497641730027,0.0056211485333396245,0.01225256490477911,0.04735668124260871,0.012012509679891842,0.03534417156271687,6.2416716718870155,39,0.0,0.020392607209750738,1
Lucas DI GRASSI,AdD,2018-2019,0.0,Audi Sport Abt Schaeffler Formula E Team,0.8038150042625746,0.13411906272456584,0.8478260869565217,0.8804347826086957,0.32028985507246377,0.5601449275362319,-2.7639399126168818,0.01794144693346,0.0042850315105846535,0.01755806686431067,0.03131127214377958,0.0,0.03131127214377958,-1.1254019654505572,0.25636044980412964,0.12153262120021932,0.23312900046570567,0.8255553269145376,0.0,0.8255553269145376,3.358816914291969,0.06997087410660495,0.029743983546441973,0.06501256146988457,0.19919452516787858,0.0,0.19919452516787858,2.896292137856695,34,0,0.0,0
Lucas DI GRASSI,AdD,2018-2019,A,Audi Sport Abt Schaeffler Formula E Team,0.5345410628019324,0.445534527498023,0.7644927536231884,0.8181159420289855,0.021014492753623187,0.7971014492753623,-1.7038670230037982,0.17642253866238009,0.2733947021744713,0.018841966314711606,0.49211140142755605,0.018314248244872624,0.47379715318268345,1.7320435475671718,0.25428611655637745,0.011391674237089523,0.25494676876089806,0.2653330878450825,0.24257849306315188,0.022754594781930648,-0.2600966170787679,0.07381593345060225,0.005757898899993453,0.07535597964485494,0.07864721315123839,0.06744460755571344,0.011202605595524953,-1.1174964637691367,3,AAA,0.4787679449481013,0
Lucas DI GRASSI,Marrakesh,2018-2019,0.0,Audi Sport Abt Schaeffler Formula E Team,0.8836605890603088,0.12843486093115128,0.9297101449275363,0.9652173913043477,0.4840579710144927,0.481159420289855,-2.697359603838709,0.02288282246081409,0.005554645027234268,0.02114590618059399,0.04628473607660922,0.0202106009836436,0.02607413509296562,3.3781666407499817,0.4296842110411719,0.11064833974844608,0.39278481149751443,0.7794829584222326,0.3809147325441608,0.3985682258780718,2.8663355452956782,0.040423537669430035,0.010190375751248997,0.037583832296887235,0.08879268652819804,0.03608159177576813,0.0527110947524299,4.115641823217754,31,0,0.0,0
Lucas DI GRASSI,Marrakesh,2018-2019,2,Audi Sport Abt Schaeffler Formula E Team,0.7376811594202898,0.3469471079807265,0.8855072463768117,0.986231884057971,0.341304347826087,0.644927536231884,-1.5692677627627458,0.05183316481631645,0.05439475838093999,0.02106653395057756,0.114638527423463,0.019794433074908795,0.0948440943485542,1.7309851506595804,0.40370903866078933,0.029571242099008875,0.40771988346528326,0.43107014826768325,0.3723370842494016,0.058733064018281655,-0.5991215650425737,0.04023450930376216,0.0043209721626930086,0.041656145276502125,0.04366555246928111,0.03538183016550326,0.00828372230377785,-1.3202746086565327,3,222,0.09502691427754087,0
Lucas DI GRASSI,Mexico,2018-2019,3,Audi Sport Abt Schaeffler Formula E Team,0.8077294685990337,0.1934089148193097,0.8775362318840579,0.9152173913043478,0.03695652173913043,0.8782608695652173,-2.923309387128301,0.03561515104685394,0.14009307873274532,0.010404197718370166,0.9988716272165231,0.009754203510397762,0.9891174237061253,6.783465069551216,0.32487651792329686,0.05855746992931137,0.3098892053761927,0.6865042834089654,0.29945956483597413,0.3870447185729913,5.257583336720861,0.04523119406931791,0.016871641686877936,0.04091144484722942,0.1340524971003762,0.039154551018399236,0.09489794608197696,4.627240181652475,51,333333333333333333333333333333333333333333333333333,1.2655022141656287,2
Lucas DI GRASSI,Santiago,2018-2019,0.0,Audi Sport Abt Schaeffler Formula E Team,0.7962962962962963,0.10731263380233626,0.8300724637681159,0.8565217391304348,0.42028985507246375,0.4362318840579711,-2.9653704155848764,0.018647806267561802,0.004002694602632725,0.017459387875641594,0.03893958700698046,0.017072895170021033,0.02186669183695943,4.279000466795228,0.22215032063894335,0.07906679462244413,0.19820649172018673,0.5117996815872982,0.18988877216163236,0.3219109094256658,3.248233861528842,0.06983427086647273,0.014102772564226193,0.06581397040885766,0.13537712228922624,0.06397147882953635,0.07140564345968989,3.84780271452675,36,0,0.0,0
Lucas DI GRASSI,Santiago,2018-2019,2,Audi Sport Abt Schaeffler Formula E Team,0.5293478260869565,0.4222271277310406,0.5510869565217391,0.8971014492753623,0.11811594202898551,0.7789855072463767,-0.04267462268022169,0.1338973767120447,0.1513031764403086,0.0929724113569505,0.33340126452118524,0.016243419613092558,0.3171578449080927,0.9123894111060291,0.19338156455438466,0.014600853121912317,0.1934248860104188,0.20661085419080935,0.18006563200589168,0.02654522218491767,-0.001812132519897111,0.06557001681995797,0.004172011952544638,0.06549297884451596,0.06934701756037852,0.06194709203042144,0.00739992552995708,0.005443582514715355,4,2222,0.4671986510157274,0
Lucas Di Grassi,Hong Kong,2017-2018,0.0,Audi Sport ABT Schaeffler,0.7261266192300675,0.14030029229265867,0.7670498084291187,0.7885057471264368,0.02911877394636015,0.7593869731800766,-3.924547572515536,0.02872918841397243,0.0120414693289986,0.025493415473129298,0.08380430284074333,0.024929608999192623,0.05887469384155071,4.294674398307036,0.22648449921304623,0.0632608166223423,0.21069870015792475,0.5449618270677394,0.20382570341921075,0.3411361236485287,4.4600361140081075,0.039911937391601246,0.15157787373413104,0.015473508931090138,0.9981161148341334,0.015127744108441596,0.9829883707256918,6.46530591166504,42,0.0,1.0340973770187627,2
Lucas Di Grassi,Hong Kong2,2017-2018,0.0,Audi Sport ABT Schaeffler,0.7703533418475946,0.0724273044958643,0.7869731800766284,0.8022988505747126,0.37624521072796935,0.42605363984674327,-4.67735836861919,0.025488786817226133,0.002040064863298237,0.025011025096512,0.03697104979272819,0.024584947520540603,0.012386102272187584,4.7252798756356995,0.20463391259836558,0.03922165444525103,0.20485361591582327,0.3630213151673161,0.0,0.3630213151673161,-1.808682613789628,0.015491103503269554,0.005462280796441272,0.015074127713035304,0.0481140128277226,0.0,0.0481140128277226,4.523688082515223,45,0.0,0.02355379982498414,1
Lucas di Grassi,Bejing,2014-2015,0.0,,0.7628633405639913,0.1523529093876586,0.8308026030368764,0.8423716558206796,0.32682574114244395,0.5155459146782357,-1.992802365933666,0.01870609434051841,0.006020396313176866,0.016563316531041844,0.04042872629977477,0.016324196388632514,0.02410452991114226,2.986559524974755,0.3935912050543888,0.15054434971094505,0.341760534806886,0.932772378615453,0.33610912533570336,0.5966632532797497,2.827261883030466,0.08144035886946821,0.03910811582852395,0.0669897421594149,0.23139604251890417,0.06605809160778481,0.16533795091111936,3.0362758934859375,25,0.0,0.049809702516352306,1
Lucas di Grassi,Berlin,2014-2015,3.0,Audi Sport ABT Formula E Team,0.7375709371370974,0.05243689781275816,0.749819233550253,0.7527114967462039,0.45046999276934196,0.3022415039768619,-5.4586121255895925,0.012947899697725586,0.0005029209995429348,0.01282145652477855,0.01545090697965127,0.01273478091760286,0.002716126062048411,4.4603720449123605,0.22363217155225965,0.0014787058974726332,0.22341905442742044,0.22794018200436655,0.22140000386421163,0.006540178140154923,0.9828733118065521,0.06773644778014432,0.019015959316615372,0.06440397607536878,0.17364145593157307,0.06385776930705343,0.10978368662451964,5.740580378746935,33,99.0,0.02934785494906223,1
Lucas di Grassi,Buenos Aires,2014-2015,2.0,Audi Sport ABT Formula E Team,0.7780466099338118,0.17333616871853263,0.8575560375994215,0.9508315256688358,0.36225596529284165,0.5885755603759941,-1.71742808794254,0.010821451231100187,0.007766373894066425,0.008004209211395708,0.03691422642891707,0.0,0.03691422642891707,2.207781618652362,0.2698936301444175,0.09843821522567707,0.2444838379349653,0.5187027841644608,0.0,0.5187027841644608,0.5941194268293433,0.06396556543276978,0.017655322058789804,0.05712702987479856,0.12687492252386265,0.05569953204413041,0.07117539047973223,2.7323628385209497,26,52.0,0.03151547605349572,1
Lucas di Grassi,London10,2014-2015,1.0,Audi Sport ABT Formula E Team,0.791407983643753,0.1173353691651654,0.8438177874186551,0.8626174981923355,0.445408532176428,0.41720896601590746,-2.06474091022215,0.011332035867630864,0.0026720388905802383,0.010642806338382441,0.022567017884357318,0.007647053443134052,0.014919964441223267,3.2442885471322542,0.35492150653618065,0.0866269339051808,0.3231640164615414,0.6545298220530557,0.31630504086403766,0.338224781189018,2.7139117498015874,0.07061328774530548,0.02623666326827696,0.062376038180240484,0.19575701933804388,0.06094854034957233,0.13480847898847154,4.273183683267324,29,29.0,0.03519352811534683,1
Lucas di Grassi,London11,2014-2015,4.0,Audi Sport ABT Formula E Team,0.8191836836462464,0.10026525612772903,0.8532176428054953,0.8618944323933477,0.4540853217642805,0.4078091106290672,-3.2562191439578188,0.010799486278437347,0.001924062753765351,0.010310477251573117,0.019823451805966858,0.010142788262816121,0.009680663543150737,4.277338020311834,0.340182204239573,0.09109095379448941,0.3219757713932415,0.8129335162393493,0.31869119152964814,0.49424232470970114,5.353885977763814,0.06810913876457086,0.024574209022568985,0.062422523862650306,0.1940447967026156,0.06099696293541589,0.1330478337671997,5.156452455486577,29,116.0,0.03523070250750126,1
Lucas di Grassi,Long Beach,2014-2015,3.0,Audi Sport ABT Formula E Team,0.836809611213082,0.17233981340222132,0.9219088937093275,0.9284164859002169,0.41142443962400577,0.5169920462762111,-1.8146935463576603,0.009788245829444181,0.005656345252189246,0.007790351306253667,0.03752356901403666,0.00768320457577517,0.02984036443826149,3.68602443213214,0.22531400434872426,0.07462939144802465,0.19654346272001855,0.4478428038719401,0.19385783565508047,0.2539849682168596,2.3960821036136566,0.048617021149793556,0.014285301352666225,0.0425770112805256,0.10704877897607537,0.04219156749721086,0.0648572114788645,2.7657989823051916,39,117.0,0.036732724971455376,1
Lucas di Grassi,Miami,2014-2015,2.0,Audi Sport ABT Formula E Team,0.7969112112279139,0.06647905680095442,0.8091106290672451,0.9558929862617497,0.44034707158351405,0.5155459146782356,-3.933147004675358,0.008729744686227434,0.0043385496216754955,0.008237231572395693,0.033844864600941583,0.0,0.033844864600941583,5.153454119588147,0.21976638363793718,0.03672651364468194,0.22284908321579688,0.25188863342156614,0.0,0.25188863342156614,-5.905776862101962,0.05434255736412673,0.0017754667858546874,0.053555379942977564,0.06058246560059502,0.052987867236891036,0.007594598363703985,2.145311310711767,39,78.0,0.029006647135359043,1
Lucas di Grassi,Monaco,2014-2015,1.0,Audi Sport ABT Formula E Team,0.7714342856263747,0.10451819087433499,0.8011569052783802,0.8199566160520607,0.3796095444685466,0.4403470715835141,-3.1165383242749742,0.009756997016507535,0.0020796794329859987,0.009302601095771319,0.02120895485333311,0.009034298713760124,0.012174656139572988,4.76884729401263,0.18180910054719707,0.03791302218414816,0.17243078230963926,0.34659079931217024,0.16843132329926386,0.17815947601290638,3.9509131632870345,0.03914976368129681,0.019188000198259444,0.03508506879880997,0.15862658051320194,0.03442845853477129,0.12419812197843065,5.692344355140534,47,47.0,0.03264929501420593,1
Lucas di Grassi,Moscow,2014-2015,3.0,Audi Sport ABT Formula E Team,0.8083875632682571,0.058065221292502855,0.8170643528561098,0.873463485177151,0.49385394070860444,0.37960954446854656,-4.987443416233687,0.01069003303317523,0.003559539429158262,0.010179810507087146,0.03093186731053431,0.007170990937390158,0.02376087637314415,5.703135669126568,0.2365838713327941,0.0035569969526575897,0.23615163166334988,0.25080665417238246,0.2326641806905346,0.01814247348184786,2.538732102032695,0.04896038091696328,0.0026479201811701117,0.048496188174042394,0.06376479794223379,0.047750480352051566,0.016014317590182223,5.438077526460825,35,105.0,0.026735468795638203,1
Lucas di Grassi,Puntadel,2014-2015,4.0,Audi Sport ABT Formula E Team,0.8153849742262028,0.1640357157264113,0.9002169197396962,0.9269703543022414,0.34779464931308746,0.5791757049891539,-1.5560140067183996,0.012453144907579058,0.005526552686932411,0.01019636162805537,0.03798700040114691,0.009874485880804924,0.028112514520341983,3.608358502518019,0.31465682996284755,0.09386780838078525,0.2681473037463531,0.5768398477500629,0.26088258593040553,0.3159572618196574,1.6664005686679593,0.06595337386085083,0.015849546107923582,0.058149714887814556,0.1223871172678815,0.056472356514193627,0.06591476075368788,2.1527219700674864,31,124.0,0.028920791991573803,1
Lucas di Grassi,Putrajaya,2014-2015,4.0,Audi Sport ABT Formula E Team,0.7024467613649618,0.12579750052917146,0.7650036153289949,0.7816341287057121,0.3767172812725958,0.40491684743311634,-1.6485772765374558,0.010585088167807346,0.003615616005524659,0.009610103501128307,0.02204696424130315,0.0,0.02204696424130315,0.806980003111021,0.30229820868861734,0.11501772415534597,0.312469810846842,0.5592287033637962,0.0,0.5592287033637962,-1.353722758247519,0.06813126557020438,0.03264028377224317,0.06216104189909508,0.1883367422833767,0.0,0.1883367422833767,1.5482729974783709,31,124.0,0.033060426089342454,1
Marco Andretti,Buenos Aires,2014-2015,4.0,Andretti Autosport Formula E Team,0.7621113521330443,0.14690540705680746,0.8246565437454807,0.8763557483731019,0.3195950831525669,0.556760665220535,-2.087329215428979,0.010755128496779795,0.007445840104087825,0.008300604943471387,0.04130027348549621,0.0,0.04130027348549621,2.7501210240735743,0.27193678831735174,0.08192050099497479,0.2550186448209904,0.49560445930019126,0.0,0.49560445930019126,0.40997184734074504,0.06497319781389685,0.015284480371589986,0.05927021352423453,0.11166054605181604,0.05662149807859179,0.055039047973224245,2.504377991186981,34,136.0,0.03279976279197387,1
Maro ENGEL,Berlin,2016-2017,0.0,Venturi Formula E Team,0.6063932002956395,0.03419773818561433,0.6140921409214092,0.6184281842818428,0.394579945799458,0.22384823848238478,-5.856515090409094,0.026163104065724717,0.00116985687993859,0.02587643608257946,0.03328401308465243,0.025663700773955852,0.00762031231069658,5.602059514966875,0.13837526818209195,0.0009482295006655856,0.13826455847814306,0.14115183105942494,0.1369095811949227,0.004242249864502251,0.7628159654946561,0.01669943210021478,0.003906654968766668,0.016067782447601996,0.04200484328730595,0.0159410685355277,0.02606377475177825,6.617411224075141,44,0.0,0.032183304214474,1
Maro ENGEL,Berlin2,2016-2017,0.0,Venturi Formula E Team,0.48912117692605495,0.22850988800738073,0.5905149051490515,0.6390243902439025,0.028184281842818428,0.610840108401084,-1.481614256848432,0.02754056859609823,0.0033621308255758903,0.026517026933434835,0.03489240649424613,0.02462291951068971,0.010269486983556422,1.1003933203420821,0.15086513029289494,0.023985713538869944,0.14105480799470055,0.21703725016560835,0.13345020709405886,0.08358704307154949,1.8178183959376906,0.12613025161107688,0.27421844330395034,0.016229530955521126,1.0,0.015495114147297229,0.9845048858527028,2.9352152279431607,14,0.0,1.5698023499383795,3
Maro ENGEL,Buenos,2016-2017,0.0,Venturi Formula E Team,0.5844486137169064,0.16769257176364438,0.6631436314363144,0.7636856368563686,0.11002710027100271,0.6536585365853659,-1.9574305053476921,0.044108453766541385,0.08886081905098844,0.01809156394794758,0.36479240181979317,0.0,0.36479240181979317,3.3502703355871173,0.17566759331843076,0.05937757116862091,0.16684286947386734,0.39891200342591787,0.0,0.39891200342591787,1.2468730214573487,0.021574812891079025,0.0072027132247492265,0.019399343314154893,0.05515689605268156,0.018322111348458674,0.036834784704222884,4.388259697158716,26,0.0,0.466058951429212,2
Maro ENGEL,HongKong,2016-2017,4.0,Venturi Formula E Team,0.5247816922613672,0.07556995519113038,0.5523035230352303,0.5636856368563685,0.24444444444444446,0.31924119241192406,-2.861038044136024,0.019487147851251493,0.0048120989241398435,0.01807105359308028,0.04439967145273412,0.017816343604728255,0.026583327848005867,4.161130660623041,0.15630051425941666,0.05151627332577842,0.1416068357767533,0.42652008377439793,0.13888349871862643,0.2876365850557715,4.278233764149728,0.018245770127357126,0.005205742817103093,0.016660751167929002,0.043101065968506845,0.016343802674678564,0.02675726329382828,3.7978217824723344,45,180.0,0.030231876329086887,1
Maro ENGEL,Marrakesh,2016-2017,0.0,Venturi Formula E Team,0.6413800291849073,0.11758384479542545,0.6723577235772358,0.6970189701897018,0.07588075880758807,0.6211382113821138,-4.797441706754949,0.053991399446829486,0.12635503721514776,0.028964436952600092,0.6734637028726899,0.028011420928766108,0.6454522819439238,5.098106606651535,0.2530927710353467,0.01151661907527937,0.249550013717054,0.2993128090519174,0.24201567089776446,0.05729713815415291,2.8323906138929416,0.01249561374919743,0.0012933359654241422,0.011923877354030159,0.017096882772277746,0.011470392164823694,0.005626490607454052,2.268004092826191,26,0.0,0.45289974754811246,1
Maro ENGEL,Mexico,2016-2017,0.0,Venturi Formula E Team,0.5605477107402653,0.11631563947227412,0.6211382113821138,0.6363143631436314,0.2531165311653117,0.38319783197831975,-1.6164433142503987,0.019782048985957507,0.011068102239835674,0.01502216549280659,0.0633998918198027,0.014400177056830854,0.048999714762971845,2.5849985527916997,0.2262655346956945,0.06683740397227562,0.19937236113992063,0.5020709405884282,0.19510334629204612,0.30696759429638204,2.860835448893525,0.015218576931595305,0.005066279109877299,0.013069868806898477,0.03431753262146527,0.012823971783725874,0.0214935608377394,2.883478132076423,38,0.0,0.04079227176187008,2
Maro ENGEL,Monaco,2016-2017,0.0,Venturi Formula E Team,0.590137626866465,0.08245689470670671,0.6146341463414634,0.6200542005420054,0.26666666666666666,0.3533875338753388,-3.3341786178353314,0.021755360530419283,0.005666118750480121,0.020548513667051117,0.05592362897817412,0.019178612755914374,0.036745016222259744,5.32262922406281,0.12867016474503268,0.04190502517317483,0.11869601001010378,0.3396744039772765,0.11693621235337807,0.2227381916238984,4.578655118081397,0.012085696483271308,0.004675758582834,0.010977943266219708,0.039930271331484905,0.010879060575143642,0.02905121075634126,5.004368533775987,51,0.0,0.03568420033244584,1
Maro ENGEL,Montreal,2016-2017,4.0,Venturi Formula E Team,0.5667828106852496,0.09154122333404538,0.6086720867208671,0.6178861788617886,0.28075880758807586,0.3371273712737128,-2.032615785951087,0.03168022598731465,0.010367439222127036,0.028054349578488357,0.070550850893536,0.02683994577634555,0.043710905117190446,2.968754511694275,0.22185724131404594,0.05085661433341797,0.2045179291932365,0.42633272889079216,0.20055671165414288,0.22577601723664928,3.215592298646211,0.020864060716404634,0.006449283977149292,0.01841051640339423,0.04174879605412223,0.018039215172664894,0.02370958088145734,2.6756825008357263,35,140.0,0.03796926799565406,1
Maro ENGEL,Montreal2,2016-2017,0.0,Venturi Formula E Team,0.5989306379550282,0.0532027222099038,0.6157181571815717,0.6233062330623306,0.375609756097561,0.2476964769647696,-3.556622129347867,0.029241861739994348,0.007275682348835901,0.027614569411333736,0.07048979681393101,0.027280679913494,0.04320911690043701,5.436840791816332,0.2039287378700824,0.003995550379113918,0.20291203019090123,0.21656217171075084,0.1987366927848296,0.017825478925921234,1.5843772024408909,0.019191330379088305,0.005575308471037344,0.018122381409530194,0.05198741112017718,0.01782704304081956,0.034160368079357614,5.972199632329748,37,0.0,0.03831418386934587,1
Maro ENGEL,Newyork,2016-2017,4.0,Venturi Formula E Team,0.5027642276422762,0.1414793896086451,0.5707317073170731,0.5967479674796747,0.04932249322493225,0.5474254742547425,-2.158023292333243,0.028549269211286216,0.009299717060374666,0.0250169091181406,0.07207147906369753,0.0240085628346646,0.04806291622903293,3.9402595394418602,0.13246726307971282,0.019961660104416794,0.12372782688408754,0.1970371163406915,0.11923130967754889,0.0778058066631426,2.275312306343936,0.03714418056808869,0.0885415237780242,0.014285274599197675,0.4741123805058341,0.013626165800733697,0.4604862147051004,4.607143382108392,30,120.0,0.6671541919881349,3
Maro ENGEL,newyork2,2016-2017,0.0,Venturi Formula E Team,0.4919438285291944,0.15505709084904148,0.5349593495934959,0.5962059620596206,0.026016260162601626,0.570189701897019,-2.4262541409857583,0.02770120723168228,0.008401181654151763,0.025241092066690132,0.0642641886342107,0.023896948345386745,0.04036724028882395,4.2836362851738095,0.13123905449046466,0.009481206457475489,0.13025848282691754,0.15035898533948036,0.1196996968865633,0.030659288452917058,0.5392705641917971,0.0713593697035103,0.20359322507532937,0.014744326032603783,0.9304979103664422,0.013619617278145877,0.9168782930882964,4.027279629492429,22,0.0,1.2531065644123762,2
Maro ENGEL,Berlin,2017-2018,0.0,Venturi Formula E Team,0.8767475521498507,0.038070964589895076,0.8850574712643678,0.8919540229885058,0.6467432950191572,0.24521072796934862,-5.474994037222424,0.03627868127030219,0.0016840938748413266,0.03593706535677212,0.04645873900034602,0.035375294285268435,0.011083444715077585,5.493856851995331,0.21579226615250277,0.002445613248795524,0.21536635735845175,0.227822787885584,0.2121050713464719,0.01571771653911208,2.701725650816184,0.01531431833286047,0.0023253640096883147,0.014955927932253248,0.030555252609382015,0.014785939587726477,0.01576931302165554,6.692456395431067,45,0.0,0.01983972759709243,1
Maro ENGEL,Marrakesh,2017-2018,0.0,Venturi Formula E Team,0.9408336235922442,0.08879114175230501,0.9662835249042145,0.9800766283524904,0.578544061302682,0.40153256704980844,-3.5736562310408226,0.04321833720779381,0.01335816400419188,0.04071619026941944,0.11723239546512337,0.04020055498639673,0.07703184047872665,5.653028387566788,0.3526566724122162,0.031440384375038107,0.34520105033967835,0.5120405931989571,0.3401549344472167,0.17188565875174044,4.587541764472533,0.011359050629404604,0.0027515160307039527,0.010860975733097585,0.02667111032852837,0.01062945038929768,0.01604165993923069,5.7264618427483605,33,0.0,0.028663234884823016,1
Maro ENGEL,Mexico city,2017-2018,0.0,Venturi Formula E Team,0.8828238363087959,0.05588706225748247,0.8988505747126436,0.9164750957854406,0.6061302681992337,0.31034482758620696,-3.8339508621682006,0.021926971781671478,0.00639589190200455,0.02069325806867448,0.06369316986790237,0.020453080581582322,0.043240089286320046,6.373291078947375,0.27704249891293786,0.025015033754149617,0.27237812228420843,0.4395353835515311,0.2658835842374291,0.17365179931410202,6.263832820103186,0.012146071024638225,0.00044922311748559,0.01204053643203604,0.014876112616364333,0.011855925434216643,0.00302018718214769,5.185179294883144,47,0.0,0.02634389864124507,1
Maro ENGEL,Newyork,2017-2018,0.0,Venturi Formula E Team,0.7843434343434346,0.11678565005466635,0.828735632183908,0.8704980842911877,0.43601532567049806,0.43448275862068964,-2.2333625997848845,0.041397340777560736,0.010353215845471365,0.03942506665942968,0.06882645480388898,0.0,0.06882645480388898,-0.13847561686752183,0.24795904150982506,0.08028989989245576,0.231013988954613,0.5251137712240568,0.0,0.5251137712240568,1.583985900494078,0.016858063720316497,0.004392345494245859,0.015353176680036239,0.03341763699141346,0.014512374115710274,0.018905262875703183,2.6981588593599932,44,0.0,0.019136404552418253,1
Maro ENGEL,Newyork2,2017-2018,0.0,Venturi Formula E Team,0.7071360153256704,0.17773201920243625,0.8180076628352491,0.8459770114942529,0.393103448275862,0.45287356321839084,-1.006849580969849,0.04571691962195792,0.019499169243834803,0.03936807539130612,0.07595850492906622,0.0,0.07595850492906622,-0.06107818145423877,0.2741448468877613,0.1314408446167958,0.2319905058263949,0.505975909468943,0.0,0.505975909468943,0.515330024284981,0.020136345579602373,0.008562969711123377,0.015352567402815714,0.03460085335367507,0.014921808407903787,0.01967904494577128,1.2713268716707091,16,0.0,0.02082137099099596,1
Maro ENGEL,Paris,2017-2018,0.0,Venturi Formula E Team,0.8135632183908045,0.08147783324769797,0.8329501915708812,0.8406130268199234,0.41379310344827586,0.4268199233716476,-4.495248392912645,0.02461827384304333,0.004678340007451384,0.024114091091043552,0.055418580510343235,0.014291238949460957,0.041127341560882276,5.83793231149091,0.23462364385635393,0.022398669823335337,0.23063085793314833,0.3870277442927495,0.22845822470167176,0.15856951959107773,6.7121512483575225,0.013841218700667589,0.00516760406393275,0.012831073625668606,0.04648846120335907,0.012744860898964167,0.0337436003043949,5.776340651145605,50,0.0,0.034736134757196835,1
Maro ENGEL,Punta,2017-2018,0.0,Venturi Formula E Team,0.9442062752407578,0.10088410929087738,0.9731800766283525,0.9915708812260536,0.4567049808429119,0.5348659003831417,-3.8899521134375172,0.03382420760958121,0.012171440623641627,0.03066808692525324,0.08790767414563982,0.030033041366162114,0.057874632779477714,4.005652756390327,0.2611842309636036,0.061483121647547094,0.25024996962985807,0.6245783222599124,0.2468017904366759,0.37777653182323645,6.057210060096114,0.01833845392414297,0.0015966099964357244,0.017898736907394127,0.02599420333652391,0.017572164317192156,0.008422039019331754,3.8209900573495195,37,0.0,0.027712933872589458,1
Maro ENGEL,Rome,2017-2018,0.0,Venturi Formula E Team,0.7506874013973404,0.08204188482059684,0.7812260536398468,0.8091954022988506,0.5019157088122606,0.30727969348659,-2.4775810992227143,0.042460689793893565,0.011333183567818036,0.04235943850031548,0.09148184081796039,0.0,0.09148184081796039,0.9091999644295428,0.28291037757369775,0.05986459335124999,0.2845962640053078,0.47605431115845737,0.0,0.47605431115845737,-2.314513001516474,0.025585521680896933,0.0057507094274500134,0.02398663489489054,0.05402643897570751,0.023491901791823377,0.030534537183884134,4.2392987932848785,34,0.0,0.0328606066380657,1
Maro ENGEL,Zurich,2017-2018,0.0,Venturi Formula E Team,0.8670203359858533,0.08480235957654991,0.885823754789272,0.9011494252873563,0.4,0.5011494252873563,-4.844720818061945,0.035709204663889826,0.004208131485280974,0.034662903433723906,0.054945010210935535,0.033984435956062445,0.02096057425487309,4.046898504431647,0.29397985914483904,0.04559095574003596,0.2855354022408492,0.5681833048321232,0.2820872230476671,0.2860960817844561,6.036523539150038,0.013453481551421648,0.005834308616844552,0.012512117000723213,0.04894080201597647,0.012239770083148062,0.03670103193282841,6.237420701505959,39,0.0,0.021978531722251334,1
Maro Engel,Hong Kong,2017-2018,0.0,Venturi Formula E Team,0.7424930945380022,0.1355891886791544,0.782375478927203,0.7885057471264368,0.02911877394636015,0.7593869731800766,-4.277569207104929,0.02843302571407519,0.012665288524902837,0.025354329640208697,0.08608531050064115,0.02500288348678006,0.06108242701386109,4.362683309435061,0.2217055132836502,0.062370066583517444,0.206302038070141,0.5409436236718903,0.20355470830646744,0.33738891536542287,4.56804270614892,0.038583273467123334,0.14932955180232826,0.015136883266749487,0.9948113951900001,0.014957755763914825,0.9798536394260853,6.552780510047256,43,0.0,1.0159037513069773,2
