ï»¿NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,Unnamed: 21,file_loc,ï»¿POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,Unnamed: 22,MANUFACTURER,Unnamed: 25
9.0,0.0,21.0,1:00.801,0.0,,17.761,0.0,20.901999999999997,0.0,22.138,0.0,126.2,26:49.146,17:30,0:17.761,0:20.902,0:22.138,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,22.0,1:05.639,0.0,B,17.495,2.0,20.421,0.0,27.723,0.0,116.9,27:54.785,17:31,0:17.495,0:20.421,0:27.723,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,23.0,2:11.598,0.0,,1:28.146,0.0,20.962,0.0,22.490,0.0,58.3,30:06.383,17:33,1:28.146,0:20.962,0:22.490,,SÃ©bastien Buemi,0:01:24.155,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,24.0,1:00.323,0.0,,17.934,0.0,20.39,0.0,21.999,0.0,127.2,31:06.706,17:34,0:17.934,0:20.390,0:21.999,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,25.0,59.637,0.0,,17.625,0.0,20.328,0.0,21.684,2.0,128.6,32:06.343,17:35,0:17.625,0:20.328,0:21.684,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,26.0,59.693,0.0,,17.548,0.0,20.312,0.0,21.833,0.0,128.5,33:06.036,17:36,0:17.548,0:20.312,0:21.833,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,27.0,59.746,0.0,,17.685,0.0,20.213,0.0,21.848,0.0,128.4,34:05.782,17:37,0:17.685,0:20.213,0:21.848,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,28.0,59.610,2.0,,17.674,0.0,20.083,2.0,21.853,0.0,128.7,35:05.392,17:38,0:17.674,0:20.083,0:21.853,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,29.0,1:00.208,0.0,,17.703,0.0,20.596999999999998,0.0,21.908,0.0,127.4,36:05.600,17:39,0:17.703,0:20.597,0:21.908,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,30.0,59.821,0.0,,17.707,0.0,20.277,0.0,21.837,0.0,128.2,37:05.421,17:40,0:17.707,0:20.277,0:21.837,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,31.0,59.890,0.0,,17.599,0.0,20.302,0.0,21.989,0.0,128.1,38:05.311,17:41,0:17.599,0:20.302,0:21.989,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,32.0,1:00.449,0.0,,17.679,0.0,20.307000000000002,0.0,22.463,0.0,126.9,39:05.760,17:42,0:17.679,0:20.307,0:22.463,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,33.0,1:00.319,0.0,,17.682,0.0,20.522,0.0,22.115,0.0,127.2,40:06.079,17:43,0:17.682,0:20.522,0:22.115,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,34.0,59.909,0.0,,17.798,0.0,20.272000000000002,0.0,21.839,0.0,128.1,41:05.988,17:44,0:17.798,0:20.272,0:21.839,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,35.0,59.744,0.0,,17.784,0.0,20.146,0.0,21.814,0.0,128.4,42:05.732,17:45,0:17.784,0:20.146,0:21.814,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,36.0,59.644,0.0,,17.744,0.0,20.115,0.0,21.785,0.0,128.6,43:05.376,17:46,0:17.744,0:20.115,0:21.785,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,37.0,59.943,0.0,,17.839,0.0,20.135,0.0,21.969,0.0,128.0,44:05.319,17:47,0:17.839,0:20.135,0:21.969,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,38.0,59.959,0.0,,17.769,0.0,20.329,0.0,21.861,0.0,127.9,45:05.278,17:48,0:17.769,0:20.329,0:21.861,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
9.0,0.0,39.0,1:00.211,0.0,,18.004,0.0,20.136,0.0,22.071,0.0,127.4,46:05.489,17:49,0:18.004,0:20.136,0:22.071,,SÃ©bastien Buemi,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,Team e.dams Renault,,4.0,,,,,,,,,,,,
99.0,0.0,1.0,1:02.099,0.0,,18.535,0.0,21.068,0.0,22.496,0.0,123.5,1:02.099,17:04,0:18.535,0:21.068,0:22.496,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,2.0,1:00.686,0.0,,18.065,0.0,20.463,0.0,22.158,0.0,126.4,2:02.785,17:05,0:18.065,0:20.463,0:22.158,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,3.0,1:00.741,0.0,,18.162,0.0,20.451,0.0,22.128,0.0,126.3,3:03.526,17:06,0:18.162,0:20.451,0:22.128,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,4.0,1:04.189,0.0,,18.406,0.0,20.6,0.0,25.183,0.0,119.5,4:07.715,17:07,0:18.406,0:20.600,0:25.183,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,5.0,1:56.350,0.0,,29.510,0.0,43.263999999999996,0.0,43.576,0.0,65.9,6:04.065,17:09,0:29.510,0:43.264,0:43.576,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,6.0,2:16.582,0.0,,46.652,0.0,45.13,0.0,44.800,0.0,56.2,8:20.647,17:12,0:46.652,0:45.130,0:44.800,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,7.0,2:04.259,0.0,,42.430,0.0,48.638999999999996,0.0,33.190,0.0,61.7,10:24.906,17:14,0:42.430,0:48.639,0:33.190,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,8.0,1:00.377,0.0,,18.106,0.0,20.438,0.0,21.833,0.0,127.1,11:25.283,17:15,0:18.106,0:20.438,0:21.833,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,9.0,1:17.429,0.0,,17.814,0.0,20.656,0.0,38.959,0.0,99.1,12:42.712,17:16,0:17.814,0:20.656,0:38.959,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,10.0,2:04.776,0.0,,29.698,0.0,41.162,0.0,53.916,0.0,61.5,14:47.488,17:18,0:29.698,0:41.162,0:53.916,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,11.0,1:57.456,0.0,,41.293,0.0,42.823,0.0,33.340,0.0,65.3,16:44.944,17:20,0:41.293,0:42.823,0:33.340,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,12.0,1:00.068,0.0,,17.947,0.0,20.332,0.0,21.789,0.0,127.7,17:45.012,17:21,0:17.947,0:20.332,0:21.789,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,13.0,1:00.430,0.0,,17.541,0.0,20.213,0.0,22.676,0.0,127.0,18:45.442,17:22,0:17.541,0:20.213,0:22.676,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,14.0,59.947,0.0,,17.941,0.0,20.197,0.0,21.809,0.0,128.0,19:45.389,17:23,0:17.941,0:20.197,0:21.809,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,15.0,59.481,0.0,,17.531,0.0,20.244,0.0,21.706,0.0,129.0,20:44.870,17:24,0:17.531,0:20.244,0:21.706,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,16.0,59.855,0.0,,17.730,0.0,20.247,0.0,21.878,0.0,128.2,21:44.725,17:25,0:17.730,0:20.247,0:21.878,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,17.0,59.672,0.0,,17.664,0.0,20.244,0.0,21.764,0.0,128.6,22:44.397,17:26,0:17.664,0:20.244,0:21.764,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,18.0,59.939,0.0,,17.723,0.0,20.307000000000002,0.0,21.909,0.0,128.0,23:44.336,17:27,0:17.723,0:20.307,0:21.909,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,19.0,59.715,0.0,,17.746,0.0,20.256,0.0,21.713,0.0,128.5,24:44.051,17:28,0:17.746,0:20.256,0:21.713,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,20.0,59.650,0.0,,17.511,2.0,20.268,0.0,21.871,0.0,128.6,25:43.701,17:29,0:17.511,0:20.268,0:21.871,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,21.0,59.720,0.0,,17.729,0.0,20.219,0.0,21.772,0.0,128.5,26:43.421,17:30,0:17.729,0:20.219,0:21.772,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,22.0,1:05.861,0.0,B,17.789,0.0,20.357,0.0,27.715,0.0,116.5,27:49.282,17:31,0:17.789,0:20.357,0:27.715,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,23.0,2:11.435,0.0,,1:28.452,0.0,20.954,0.0,22.029,0.0,58.4,30:00.717,17:33,1:28.452,0:20.954,0:22.029,,Nelson Piquet JR,0:01:24.682,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,24.0,59.906,0.0,,17.989,0.0,20.361,0.0,21.556,0.0,128.1,31:00.623,17:34,0:17.989,0:20.361,0:21.556,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,25.0,59.582,0.0,,17.685,0.0,20.285999999999998,0.0,21.611,0.0,128.8,32:00.205,17:35,0:17.685,0:20.286,0:21.611,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,26.0,59.415,0.0,,17.694,0.0,20.205,0.0,21.516,3.0,129.1,32:59.620,17:36,0:17.694,0:20.205,0:21.516,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,27.0,59.545,0.0,,17.682,0.0,20.212,0.0,21.651,0.0,128.8,33:59.165,17:37,0:17.682,0:20.212,0:21.651,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,28.0,59.499,0.0,,17.598,0.0,20.268,0.0,21.633,0.0,128.9,34:58.664,17:38,0:17.598,0:20.268,0:21.633,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,29.0,59.606,0.0,,17.668,0.0,20.2,0.0,21.738,0.0,128.7,35:58.270,17:39,0:17.668,0:20.200,0:21.738,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,30.0,59.814,0.0,,17.724,0.0,20.244,0.0,21.846,0.0,128.3,36:58.084,17:40,0:17.724,0:20.244,0:21.846,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,31.0,59.835,0.0,,17.733,0.0,20.362000000000002,0.0,21.740,0.0,128.2,37:57.919,17:41,0:17.733,0:20.362,0:21.740,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,32.0,59.400,2.0,,17.604,0.0,20.136,2.0,21.660,0.0,129.2,38:57.319,17:42,0:17.604,0:20.136,0:21.660,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,33.0,59.942,0.0,,17.694,0.0,20.357,0.0,21.891,0.0,128.0,39:57.261,17:43,0:17.694,0:20.357,0:21.891,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,34.0,59.988,0.0,,17.835,0.0,20.176,0.0,21.977,0.0,127.9,40:57.249,17:44,0:17.835,0:20.176,0:21.977,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,35.0,59.762,0.0,,17.628,0.0,20.335,0.0,21.799,0.0,128.4,41:57.011,17:45,0:17.628,0:20.335,0:21.799,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,36.0,1:00.346,0.0,,17.809,0.0,20.379,0.0,22.158,0.0,127.1,42:57.357,17:46,0:17.809,0:20.379,0:22.158,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,37.0,1:01.337,0.0,,18.504,0.0,20.645,0.0,22.188,0.0,125.1,43:58.694,17:47,0:18.504,0:20.645,0:22.188,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,38.0,1:01.537,0.0,,18.455,0.0,20.7,0.0,22.382,0.0,124.7,45:00.231,17:48,0:18.455,0:20.700,0:22.382,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
99.0,0.0,39.0,1:01.740,0.0,,18.699,0.0,20.445999999999998,0.0,22.595,0.0,124.3,46:01.971,17:49,0:18.699,0:20.446,0:22.595,,Nelson Piquet JR,,,./Total_Lap_Num/2014-2015\Long Beach\Race\23_Analysis_Race (6).CSV,,,,,,,,,,,China Racing Formula E Team,,3.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,1.0,8.0,Classified,39.0,46:12.349,-,-,26.0,1:08.916,113.3,Team e.dams Renault,,1.0,,Spark - Renault SRT_01 E,,Nicolas,Prost,,FRA,FRA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,2.0,28.0,Classified,39.0,46:12.782,+0.433,+0.433,25.0,1:08.786,113.5,Andretti Autosport Formula E Team,,2.0,,Spark - Renault SRT_01 E,,Scott,Speed,,USA,USA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,3.0,66.0,Classified,39.0,46:17.867,+5.518,+5.085,24.0,1:08.918,113.3,Audi Sport ABT Formula E Team,,2.0,,Spark - Renault SRT_01 E,,Daniel,Abt,,DEU,DEU,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,4.0,7.0,Classified,39.0,46:18.290,+5.941,+0.423,26.0,1:08.739,113.6,Dragon Racing Formula E Team,,4.0,,Spark - Renault SRT_01 E,,JÃ©rÃ´me,D'AmbrosioÂ ,,BEL,BEL,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,5.0,99.0,Classified,39.0,46:18.775,+6.426,+0.485,29.0,1:07.969,114.9,China Racing Formula E Team,,3.0,,Spark - Renault SRT_01 E,,Nelson,Piquet JR,,BRA,BRA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,6.0,55.0,Classified,39.0,46:21.103,+8.754,+2.328,31.0,1:08.481,114.0,Amlin Aguri,,4.0,,Spark - Renault SRT_01 E,,Antonio Felix,da Costa,,PRT,PRT,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,7.0,6.0,Classified,39.0,46:21.847,+9.498,+0.744,36.0,1:08.391,114.2,Dragon Racing Formula E Team,,1.0,,Spark - Renault SRT_01 E,,LoÃ¯c,Duval,,FRA,FRA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,8.0,2.0,Classified,39.0,46:32.166,+19.817,+10.319,28.0,1:08.718,113.6,Virgin Racing Formula E Team,,2.0,,Spark - Renault SRT_01 E,,Sam,Bird,,GBR,GBR,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,9.0,11.0,Classified,39.0,46:32.980,+20.631,+0.814,25.0,1:09.021,113.1,Audi Sport ABT Formula E Team,,2.0,,Spark - Renault SRT_01 E,,Lucas,di Grassi,,BRA,BRA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,10.0,77.0,Classified,39.0,46:36.936,+24.587,+3.956,22.0,1:08.710,113.6,Amlin Aguri,,4.0,,Spark - Renault SRT_01 E,,Salvador,Duran,,MEX,MEX,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,11.0,3.0,Classified,39.0,46:56.232,+43.883,+19.296,27.0,1:08.854,113.4,Virgin Racing Formula E Team,,4.0,,Spark - Renault SRT_01 E,,Jaime,Alguersuari,,ESP,ESP,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,12.0,23.0,Classified,39.0,47:00.227,+47.878,+3.995,32.0,1:08.863,113.4,Venturi Formula E Team,,1.0,,Spark - Renault SRT_01 E,,Nick,Heidfeld,,DEU,DEU,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,13.0,9.0,Classified,39.0,47:16.936,+1:04.587,+16.709,24.0,1:08.390,114.2,Team e.dams Renault,,1.0,,Spark - Renault SRT_01 E,,SÃ©bastien,Buemi,,CHE,CHE,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,14.0,5.0,Classified,39.0,47:35.888,+1:23.539,+18.952,32.0,1:08.765,113.6,Mahindra Racing Formula E Team,,2.0,,Spark - Renault SRT_01 E,,Karun,Chandhok,,IND,IND,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,15.0,10.0,Classified,38.0,46:34.907,1 Lap,1 Lap,20.0,1:09.511,112.3,Trulli Formula E Team,,1.0,,Spark - Renault SRT_01 E,,Jarno,Trulli,,ITA,ITA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,16.0,18.0,Classified,38.0,46:43.800,1 Lap,+8.893,8.0,1:09.777,111.9,Trulli Formula E Team,,3.0,,Spark - Renault SRT_01 E,,Vitantonio,Liuzzi,,ITA,ITA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,17.0,88.0,Classified,38.0,46:59.851,1 Lap,+16.051,33.0,1:09.264,112.7,China Racing Formula E Team,,3.0,,Spark - Renault SRT_01 E,,Charles,Pic,,FRA,FRA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,18.0,27.0,Classified,37.0,43:59.249,2 Laps,1 Lap,26.0,1:08.857,113.4,Andretti Autosport Formula E Team,,3.0,,Spark - Renault SRT_01 E,,Jean-Eric,Vergne,,FRA,FRA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,,30.0,Not classified,31.0,38:19.360,,,25.0,1:08.824,113.5,Venturi Formula E Team,,3.0,,Spark - Renault SRT_01 E,,StÃ©phane,Sarrazin,,FRA,FRA,,,,
,,,,,,,,,,,,,,,,,,,,,,./Total_Lap_Num/2014-2015\Miami\Race\03_Classification_Race (6).CSV,,21.0,Not classified,25.0,30:16.047,,,23.0,1:08.947,113.3,Mahindra Racing Formula E Team,,4.0,,Spark - Renault SRT_01 E,,Bruno,Senna,,BRA,BRA,,,,
10.0,0.0,1.0,1:03.686,0.0,,,0.0,,0.0,30.552,0.0,122.6,1:03.686,16:06,,,0:30.552,,Jarno Trulli,,,./Total_Lap_Num/2014-2015\Miami\Race\23_Analysis_Race (5).CSV,,,,,,,,,,,Trulli Formula E Team,,1.0,,,,,,,,,,,,
